Estación,Título,latitud,longitud,Fecha,Periodo,xx1,xx2,xx3
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,12,18,7,96
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,11,19,5,37
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,10,11,6,131
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,9,9,7,96
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,8,13,6,68
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,7,13,6,99
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,6,3,5,87
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,5,1,7,45
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,4,19,5,125
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,3,3,6,98
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,2,7,5,151
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-13,1,10,7,112
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,24,19,7,157
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,23,14,6,131
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,22,13,5,29
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,21,19,5,130
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,20,5,6,72
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,19,14,5,157
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,18,16,7,44
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,17,19,5,62
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,16,3,7,85
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,15,12,6,79
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,14,0,5,46
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,13,8,6,118
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,12,7,6,47
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,11,16,7,64
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,10,19,5,96
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,9,15,7,38
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,8,16,6,74
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,7,8,6,132
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,6,10,6,50
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,5,9,5,62
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,4,5,5,138
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,3,16,5,38
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,2,15,5,116
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-12,1,9,7,50
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,24,7,5,81
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,23,11,5,67
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,22,11,5,84
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,21,7,7,152
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,20,4,6,25
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,19,7,6,54
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,18,9,5,67
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,17,16,5,124
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,16,13,6,19
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,15,4,6,103
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,14,9,6,117
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,13,19,7,86
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,12,14,7,130
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,11,13,5,114
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,10,15,5,36
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,9,11,6,29
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,8,12,5,48
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,7,14,7,123
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,6,3,6,19
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,5,9,6,155
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,4,5,5,84
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,3,3,7,63
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,2,5,5,131
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-11,1,8,6,24
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,24,3,7,118
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,23,19,6,137
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,22,5,6,102
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,21,18,6,41
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,20,5,5,41
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,19,16,6,130
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,18,8,7,28
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,17,17,6,30
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,16,5,7,127
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,15,15,7,18
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,14,4,6,104
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,13,10,6,150
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,12,1,7,107
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,11,15,6,80
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,10,12,5,85
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,9,19,7,141
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,8,0,7,58
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,7,6,5,81
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,6,10,7,102
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,5,9,6,94
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,4,0,5,54
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,3,15,7,95
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,2,2,7,51
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-10,1,0,7,20
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,24,13,7,43
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,23,16,6,72
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,22,18,5,111
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,21,7,7,155
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,20,18,6,143
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,19,5,7,80
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,18,3,6,109
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,17,1,6,83
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,16,1,7,86
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,15,18,5,104
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,14,8,5,118
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,13,2,6,151
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,12,18,5,125
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,11,16,6,94
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,10,19,6,123
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,9,10,7,154
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,8,17,7,123
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,7,16,5,50
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,6,18,5,109
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,5,17,5,17
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,4,6,5,56
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,3,1,7,150
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,2,17,5,21
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-09,1,17,5,36
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,24,3,7,42
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,23,11,7,51
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,22,16,6,126
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,21,6,5,114
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,20,17,6,88
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,19,14,5,131
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,18,12,6,26
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,17,3,6,33
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,16,13,5,91
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,15,10,5,111
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,14,12,7,79
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,13,7,6,86
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,12,1,5,146
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,11,2,6,129
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,10,11,7,87
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,9,6,6,117
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,8,4,6,114
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,7,17,5,59
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,6,14,7,131
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,5,18,7,35
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,4,10,5,56
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,3,1,6,116
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,2,1,7,55
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-08,1,13,6,33
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,24,1,5,79
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,23,14,6,111
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,22,5,7,24
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,21,5,7,84
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,20,19,7,31
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,19,5,5,69
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,18,1,7,37
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,17,3,5,150
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,16,5,5,147
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,15,17,5,89
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,14,15,5,82
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,13,19,6,32
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,12,18,6,79
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,11,6,7,34
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,10,7,5,147
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,9,15,5,120
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,8,14,6,90
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,7,4,6,33
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,6,6,7,142
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,5,9,7,25
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,4,15,7,54
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,3,15,5,38
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,2,8,5,36
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-07,1,3,6,43
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,24,6,5,73
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,23,9,5,67
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,22,0,6,79
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,21,0,6,92
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,20,16,7,133
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,19,0,7,76
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,18,2,6,109
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,17,18,7,89
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,16,1,7,137
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,15,15,5,46
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,14,11,5,61
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,13,19,5,78
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,12,14,6,95
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,11,2,6,89
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,10,5,7,121
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,9,18,6,18
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,8,10,6,72
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,7,5,6,140
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,6,17,7,46
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,5,5,5,51
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,4,0,5,128
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,3,17,5,89
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,2,19,7,120
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-06,1,0,6,23
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,24,16,7,41
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,23,9,5,29
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,22,1,6,151
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,21,2,7,136
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,20,9,6,49
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,19,10,6,51
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,18,19,6,98
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,17,10,6,86
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,16,17,6,102
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,15,1,6,110
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,14,7,7,63
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,13,13,6,106
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,12,19,6,65
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,11,2,6,145
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,10,0,5,113
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,9,16,6,103
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,8,17,7,27
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,7,7,5,58
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,6,9,5,71
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,5,0,6,48
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,4,14,5,102
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,3,6,7,37
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,2,18,5,60
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-05,1,10,5,112
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,24,15,7,123
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,23,12,5,38
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,22,12,6,153
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,21,16,5,153
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,20,17,7,64
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,19,10,5,104
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,18,4,6,31
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,17,18,7,76
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,16,10,5,124
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,15,10,6,151
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,14,13,6,116
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,13,13,7,26
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,12,7,7,126
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,11,13,6,34
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,10,4,7,24
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,9,1,6,91
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,8,14,5,145
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,7,19,6,150
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,6,11,7,135
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,5,17,7,128
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,4,2,7,78
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,3,2,7,48
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,2,3,6,108
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-04,1,13,5,71
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,24,5,7,125
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,23,9,5,77
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,22,16,5,120
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,21,13,6,74
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,20,12,7,136
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,19,7,6,54
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,18,3,5,66
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,17,4,5,26
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,16,5,7,132
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,15,2,5,150
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,14,17,5,143
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,13,2,5,117
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,12,13,6,94
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,11,11,7,115
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,10,18,7,56
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,9,6,5,33
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,8,19,5,98
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,7,15,6,83
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,6,12,7,103
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,5,11,7,138
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,4,1,6,50
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,3,5,6,138
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,2,19,6,34
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-03,1,9,7,17
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,24,19,5,151
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,23,17,5,145
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,22,5,6,62
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,21,12,5,111
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,20,16,7,73
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,19,11,6,49
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,18,19,5,92
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,17,15,7,17
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,16,2,7,103
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,15,13,5,33
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,14,13,5,31
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,13,16,7,76
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,12,13,6,142
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,11,16,5,133
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,10,10,5,24
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,9,4,5,22
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,8,1,7,53
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,7,3,5,37
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,6,18,5,44
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,5,17,6,99
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,4,10,6,137
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,3,12,6,107
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,2,19,6,53
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-02,1,4,5,57
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-01,24,4,7,38
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-01,23,11,7,121
3,Estación Avenida Hermanos Felgueroso,43.535061,-5.658123000000002,2020-01-01,22,10,6,73
